"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition","Additional card grade label",Quantity
International,"Battle Styles",092/163,92,"Galarian Slowbro",Rare,Normal,English,Mint,,1
International,"Battle Styles",093/163,93,Murkrow,Common,Normal,English,Mint,,1
International,"Battle Styles",094/163,94,Honchkrow,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",095/163,95,Houndour,Common,Normal,English,Mint,,1
International,"Battle Styles",096/163,96,Houndoom,"Rare Holo","Normal Holo",English,Mint,,1
International,"Battle Styles",098/163,98,Morpeko,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",099/163,99,Steelix,"Rare Holo","Normal Holo",English,Mint,,1
International,"Battle Styles",100/163,100,Mawile,Common,Normal,English,Mint,,1
International,"Battle Styles",101/163,101,Bronzor,Common,Normal,English,Mint,,1
International,"Battle Styles",102/163,102,Bronzong,"Rare Holo","Normal Holo",English,Mint,,1
International,"Battle Styles",103/163,103,Pawniard,Common,Normal,English,Mint,,1
International,"Battle Styles",104/163,104,Bisharp,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",105/163,105,Honedge,Common,Normal,English,Mint,,1
International,"Battle Styles",106/163,106,Doublade,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",107/163,107,Aegislash,"Rare Holo","Normal Holo",English,Mint,,1
International,"Battle Styles",108/163,108,Aegislash,Rare,Normal,English,Mint,,1
International,"Battle Styles",111/163,111,Spearow,Common,Normal,English,Mint,,1
International,"Battle Styles",112/163,112,Fearow,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",113/163,113,Lickitung,Common,Normal,English,Mint,,1
International,"Battle Styles",114/163,114,Lickilicky,Rare,Normal,English,Mint,,1
International,"Battle Styles",115/163,115,Glameow,Common,Normal,English,Mint,,1
International,"Battle Styles",116/163,116,Purugly,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",118/163,118,Bouffalant,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",119/163,119,Drampa,Rare,Normal,English,Mint,,1
International,"Battle Styles",120/163,120,Indeedee,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",121/163,121,Bruno,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",122/163,122,"Camping Gear",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",123/163,123,Cheryl,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",124/163,124,"Energy Recycler",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",125/163,125,"Escape Rope",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",126/163,126,"Exp. Share",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",127/163,127,"Fan of Waves",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",128/163,128,"Korrina's Focus",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",129/163,129,"Level Ball",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",130/163,130,Phoebe,Uncommon,Normal,English,Mint,,1
International,"Battle Styles",131/163,131,"Rapid Strike Scroll of Swirls",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",132/163,132,"Rapid Strike Style Mustard",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",133/163,133,"Single Strike Scroll of Scorn",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",134/163,134,"Single Strike Style Mustard",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",135/163,135,"Sordward and Shielbert",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",136/163,136,"Tool Jammer",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",137/163,137,"Tower of Darkness",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",138/163,138,"Tower of Waters",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",139/163,139,"Urn of Vitality",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",140/163,140,"Rapid Strike Energy",Uncommon,Normal,English,Mint,,1
International,"Battle Styles",141/163,141,"Single Strike Energy",Uncommon,Normal,English,Mint,,1
International,"Shining Fates",001/072,1,Yanma,Common,Normal,English,Mint,,1
International,"Shining Fates",002/072,2,Yanmega,Rare,Normal,English,Mint,,1
International,"Shining Fates",003/072,3,Celebi,Rare,Normal,English,Mint,,1
International,"Shining Fates",004/072,4,Cacnea,Common,Normal,English,Mint,,1
International,"Shining Fates",005/072,5,Tropius,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",006/072,6,Rowlet,Common,Normal,English,Mint,,1
International,"Shining Fates",007/072,7,Dartrix,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",008/072,8,Decidueye,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",011/072,11,Grookey,Common,Normal,English,Mint,,1
International,"Shining Fates",012/072,12,Thwackey,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",013/072,13,Rillaboom,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",014/072,14,Gossifleur,Common,Normal,English,Mint,,1
International,"Shining Fates",015/072,15,Eldegoss,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",016/072,16,Zarude,Rare,Normal,English,Mint,,1
International,"Shining Fates",017/072,17,Reshiram,"Amazing Rare","Normal Holo",English,Mint,,1
International,"Shining Fates",020/072,20,Horsea,Common,Normal,English,Mint,,1
International,"Shining Fates",022/072,22,Buizel,Common,Normal,English,Mint,,1
International,"Shining Fates",023/072,23,Floatzel,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",024/072,24,Manaphy,Rare,Normal,English,Mint,,1
International,"Shining Fates",025/072,25,Volcanion,Rare,Normal,English,Mint,,1
International,"Shining Fates",026/072,26,Chewtle,Common,Normal,English,Mint,,1
International,"Shining Fates",027/072,27,Drednaw,Rare,Normal,English,Mint,,1
International,"Shining Fates",028/072,28,Cramorant,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",029/072,29,Snom,Common,Normal,English,Mint,,1
International,"Shining Fates",030/072,30,Frosmoth,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",031/072,31,Shinx,Common,Normal,English,Mint,,1
International,"Shining Fates",032/072,32,Luxio,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",033/072,33,Luxray,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",034/072,34,Rotom,Uncommon,Normal,English,Mint,,1
International,"Shining Fates",035/072,35,Morpeko,Common,Normal,English,Mint,,1
International,"Shining Fates",036/072,36,Morpeko,Common,Normal,English,Mint,,1
International,"Shining Fates",040/072,40,Trapinch,Common,Normal,English,Mint,,1
International,"Shining Fates",041/072,41,Koffing,Common,Normal,English,Mint,,1
International,"Shining Fates",042/072,42,"Galarian Weezing","Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",043/072,43,Spinarak,Common,Normal,English,Mint,,1
International,"Shining Fates",046/072,46,Yveltal,"Amazing Rare","Normal Holo",English,Mint,,1
International,"Shining Fates",047/072,47,Nickit,Common,Normal,English,Mint,,1
International,"Shining Fates",048/072,48,Thievul,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",049/072,49,Cufant,Common,Normal,English,Mint,,1
International,"Shining Fates",052/072,52,Eevee,Common,Normal,English,Mint,,1
International,"Shining Fates",056/072,56,Indeedee,"Rare Holo","Normal Holo",English,Mint,,1
International,"Shining Fates",057/072,57,"Ball Guy",Uncommon,Normal,English,Mint,,1
International,"Shining Fates",058/072,58,"Boss's Orders",Rare,Normal,English,Mint,,1
International,"Shining Fates",059/072,59,"Gym Trainer",Uncommon,Normal,English,Mint,,1
International,"Shining Fates",060/072,60,"Professor's Research",Rare,Normal,English,Mint,,1
International,"Shining Fates",061/072,61,"Rusted Shield",Uncommon,Normal,English,Mint,,1
International,"Shining Fates",062/072,62,"Rusted Sword",Uncommon,Normal,English,Mint,,1
International,"Shining Fates",063/072,63,"Team Yell Towel",Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",001/185,1,Weedle,Common,Normal,English,Mint,,1
International,"Vivid Voltage",002/185,2,Kakuna,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",003/185,3,Beedrill,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",004/185,4,Exeggcute,Common,Normal,English,Mint,,1
International,"Vivid Voltage",005/185,5,Exeggutor,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",006/185,6,Yanma,Common,Normal,English,Mint,,1
International,"Vivid Voltage",007/185,7,Yanmega,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",008/185,8,Pineco,Common,Normal,English,Mint,,1
International,"Vivid Voltage",010/185,10,Seedot,Common,Normal,English,Mint,,1
International,"Vivid Voltage",011/185,11,Nuzleaf,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",012/185,12,Shiftry,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",013/185,13,Nincada,Common,Normal,English,Mint,,1
International,"Vivid Voltage",014/185,14,Ninjask,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",015/185,15,Shaymin,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",016/185,16,Genesect,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",017/185,17,Skiddo,Common,Normal,English,Mint,,1
International,"Vivid Voltage",018/185,18,Gogoat,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",019/185,19,Dhelmise,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",023/185,23,Charmander,Common,Normal,English,Mint,,1
International,"Vivid Voltage",024/185,24,Charmeleon,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",026/185,26,Flareon,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",027/185,27,Slugma,Common,Normal,English,Mint,,1
International,"Vivid Voltage",028/185,28,Magcargo,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",030/185,30,Vaporeon,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",031/185,31,Wailmer,Common,Normal,English,Mint,,1
International,"Vivid Voltage",032/185,32,Wailord,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",033/185,33,Oshawott,Common,Normal,English,Mint,,1
International,"Vivid Voltage",034/185,34,Dewott,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",035/185,35,Samurott,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",038/185,38,Chewtle,Common,Normal,English,Mint,,1
International,"Vivid Voltage",039/185,39,Drednaw,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",040/185,40,Cramorant,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",041/185,41,Arrokuda,Common,Normal,English,Mint,,1
International,"Vivid Voltage",042/185,42,Barraskewda,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",045/185,45,Voltorb,Common,Normal,English,Mint,,1
International,"Vivid Voltage",046/185,46,Electrode,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",047/185,47,Jolteon,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",048/185,48,Zapdos,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",051/185,51,Electrike,Common,Normal,English,Mint,,1
International,"Vivid Voltage",052/185,52,Manectric,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",053/185,53,Blitzle,Common,Normal,English,Mint,,1
International,"Vivid Voltage",054/185,54,Zebstrika,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",055/185,55,Joltik,Common,Normal,English,Mint,,1
International,"Vivid Voltage",056/185,56,Galvantula,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",057/185,57,Tynamo,Common,Normal,English,Mint,,1
International,"Vivid Voltage",058/185,58,Eelektrik,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",059/185,59,Eelektross,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",060/185,60,Zekrom,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",061/185,61,Zeraora,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",062/185,62,Pincurchin,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",063/185,63,Clefairy,Common,Normal,English,Mint,,1
International,"Vivid Voltage",064/185,64,Clefable,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",065/185,65,Girafarig,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",066/185,66,Shedinja,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",067/185,67,Shuppet,Common,Normal,English,Mint,,1
International,"Vivid Voltage",068/185,68,Banette,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",069/185,69,Duskull,Common,Normal,English,Mint,,1
International,"Vivid Voltage",070/185,70,Dusclops,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",071/185,71,Dusknoir,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",072/185,72,Chimecho,Common,Normal,English,Mint,,1
International,"Vivid Voltage",073/185,73,Woobat,Common,Normal,English,Mint,,1
International,"Vivid Voltage",074/185,74,Swoobat,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",075/185,75,Cottonee,Common,Normal,English,Mint,,1
International,"Vivid Voltage",076/185,76,Whimsicott,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",077/185,77,Dedenne,Common,Normal,English,Mint,,1
International,"Vivid Voltage",078/185,78,Xerneas,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",079/185,79,Diancie,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",080/185,80,Milcery,Common,Normal,English,Mint,,1
International,"Vivid Voltage",083/185,83,Wooper,Common,Normal,English,Mint,,1
International,"Vivid Voltage",084/185,84,Quagsire,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",085/185,85,Shuckle,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",086/185,86,Phanpy,Common,Normal,English,Mint,,1
International,"Vivid Voltage",087/185,87,Donphan,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",088/185,88,Hitmontop,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",089/185,89,Regirock,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",090/185,90,Riolu,Common,Normal,English,Mint,,1
International,"Vivid Voltage",091/185,91,Drilbur,Common,Normal,English,Mint,,1
International,"Vivid Voltage",092/185,92,Terrakion,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",093/185,93,Zygarde,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",094/185,94,Rockruff,Common,Normal,English,Mint,,1
International,"Vivid Voltage",095/185,95,Lycanroc,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",096/185,96,Mudbray,Common,Normal,English,Mint,,1
International,"Vivid Voltage",097/185,97,Mudsdale,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",100/185,100,Clobbopus,Common,Normal,English,Mint,,1
International,"Vivid Voltage",101/185,101,Grapploct,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",103/185,103,Poochyena,Common,Normal,English,Mint,,1
International,"Vivid Voltage",104/185,104,Mightyena,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",105/185,105,Sableye,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",107/185,107,Sandile,Common,Normal,English,Mint,,1
International,"Vivid Voltage",108/185,108,Krokorok,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",109/185,109,Krookodile,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",110/185,110,Trubbish,Common,Normal,English,Mint,,1
International,"Vivid Voltage",111/185,111,Garbodor,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",112/185,112,"Galarian Meowth",Common,Normal,English,Mint,,1
International,"Vivid Voltage",113/185,113,"Galarian Perrserker",Rare,Normal,English,Mint,,1
International,"Vivid Voltage",114/185,114,Forretress,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",116/185,116,Beldum,Common,Normal,English,Mint,,1
International,"Vivid Voltage",117/185,117,Metang,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",118/185,118,Metagross,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",120/185,120,Lucario,Rare,Normal,English,Mint,,1
International,"Vivid Voltage",121/185,121,Dialga,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",122/185,122,Excadrill,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",123/185,123,Ferroseed,Common,Normal,English,Mint,,1
International,"Vivid Voltage",124/185,124,Ferrothorn,Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",125/185,125,"Galarian Stunfisk",Uncommon,Normal,English,Mint,,1
International,"Vivid Voltage",128/185,128,Magearna,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",129/185,129,Duraludon,"Rare Holo","Normal Holo",English,Mint,,1
International,"Vivid Voltage",130/185,130,Eevee,Common,Normal,English,Mint,,1
International,"Vivid Voltage",131/185,131,Snorlax,"Rare Holo","Normal Holo",English,Mint,,1
